code,p17hong,p17yoo,p17the,p17han,p17kuk,p17jung,p17valid,p16the,p16han,p16kuk,p16jung,p16valid,r17han,r17the,r17hong,r17kuk,r17yoo,r17jung,r16the,r16han,r16kuk,r16jung,d_the,d_han,d_kuk,d_jung,win17r,winner17,wingap17,sec17r,sec17,third17r,third17,forth17r,forth17,last17r,last17
1110061,1804,446,3328,2250,2085,518,8232,1749,2050,1709,364,6417,0.273323615,0.404275996,0.219144801,0.253279883,0.054178814,0.06292517,0.296008917,0.34695156,0.28923913,0.061605058,0.108267079,-0.073627945,-0.035959247,0.001320113,0.404275996,1,0.150996113,0.253279883,3,0.219144801,2,0.06292517,5,0.054178814,4
1110062,3324,1220,7270,4544,4302,1094,17254,3793,4186,4376,1364,14649,0.263359221,0.421351571,0.192650979,0.249333488,0.070708242,0.063405587,0.275772822,0.304346173,0.318160261,0.099170611,0.145578749,-0.040986952,-0.068826773,-0.035765024,0.421351571,1,0.172018083,0.249333488,3,0.192650979,2,0.070708242,4,0.063405587,5
1110063,3429,1140,6586,4569,3810,1044,16080,3354,4198,3850,967,13248,0.284141791,0.409577114,0.213246269,0.236940299,0.070895522,0.064925373,0.269964481,0.337898299,0.309887673,0.077834125,0.139612633,-0.053756508,-0.072947374,-0.012908751,0.409577114,1,0.172636816,0.236940299,3,0.213246269,2,0.070895522,4,0.064925373,5
1110064,3580,753,5271,4333,3518,842,14042,2328,4085,2956,610,10918,0.308574277,0.375373878,0.254949437,0.250534112,0.05362484,0.059962968,0.231994038,0.407085759,0.294576623,0.060788816,0.14337984,-0.098511482,-0.044042511,-0.000825848,0.375373878,1,0.120424441,0.254949437,2,0.250534112,3,0.059962968,5,0.05362484,4
1110065,4228,1052,7310,5280,4418,1027,18107,3376,4957,4576,1056,15048,0.291599934,0.403711272,0.233500856,0.243994035,0.058099078,0.056718396,0.240785951,0.353547381,0.326373374,0.075316932,0.162925321,-0.061947447,-0.082379338,-0.018598536,0.403711272,1,0.159717236,0.243994035,3,0.233500856,2,0.058099078,4,0.056718396,5
1111051,3086,951,5685,4037,3498,888,14162,2802,3438,3289,810,11153,0.285058608,0.401426352,0.217907075,0.246999011,0.067151532,0.062703008,0.269979294,0.33125939,0.31690289,0.078045406,0.131447059,-0.046200783,-0.069903878,-0.015342398,0.401426352,1,0.154427341,0.246999011,3,0.217907075,2,0.067151532,4,0.062703008,5
1111052,3424,938,6054,4362,3879,836,15211,3089,4096,3643,802,12734,0.286766156,0.398001446,0.225100256,0.25501282,0.0616659,0.054960226,0.264209274,0.350340301,0.311594169,0.068596905,0.133792172,-0.063574144,-0.056581349,-0.013636678,0.398001446,1,0.142988627,0.25501282,3,0.225100256,2,0.0616659,4,0.054960226,5
1111053,4195,1202,8397,5397,4609,1172,19666,4580,5154,4927,1369,17132,0.274433032,0.426980576,0.213312316,0.234363877,0.061120716,0.059595241,0.284392207,0.320034374,0.305938953,0.08500719,0.142588369,-0.045601343,-0.071575076,-0.02541195,0.426980576,1,0.192616699,0.234363877,3,0.213312316,2,0.061120716,4,0.059595241,5
1111056,4846,1833,10631,6679,5644,1657,24689,5375,5924,6351,1840,20878,0.270525335,0.430596622,0.196281745,0.228603832,0.07424359,0.067114909,0.274911173,0.302990472,0.324829927,0.094109127,0.155685449,-0.032465137,-0.096226095,-0.026994218,0.430596622,1,0.20199279,0.228603832,3,0.196281745,2,0.07424359,4,0.067114909,5
1111058,3089,1213,6713,4302,4244,1107,16448,3638,4003,4404,1174,14333,0.261551556,0.408134728,0.187803988,0.258025292,0.073747568,0.067303016,0.273837891,0.301312006,0.331495897,0.088368797,0.134296836,-0.03976045,-0.073470605,-0.021065782,0.408134728,1,0.150109436,0.258025292,3,0.187803988,2,0.073747568,4,0.067303016,5
1111059,2489,1108,6688,3597,3815,975,15125,3426,3136,3933,1057,12319,0.237818182,0.442181818,0.164561983,0.252231405,0.073256198,0.06446281,0.295591619,0.270570729,0.339335037,0.09119683,0.146590199,-0.032752547,-0.087103632,-0.026734021,0.442181818,1,0.189950413,0.252231405,3,0.164561983,2,0.073256198,4,0.06446281,5
1111060,2363,1194,6476,3557,3910,1027,15017,3121,3136,4228,1122,12667,0.236864886,0.431244589,0.157354998,0.260371579,0.079509889,0.068389159,0.268047897,0.269336176,0.36312288,0.096363262,0.163196693,-0.032471289,-0.102751301,-0.027974103,0.431244589,1,0.170873011,0.260371579,3,0.157354998,2,0.079509889,4,0.068389159,5
1111061,2299,1285,7196,3584,3943,1065,15844,3455,3126,4568,1282,13278,0.226205504,0.454178238,0.145102247,0.248863923,0.081103257,0.067217874,0.276951849,0.2505793,0.366169623,0.102764767,0.177226389,-0.024373796,-0.1173057,-0.035546893,0.454178238,1,0.205314315,0.248863923,3,0.145102247,2,0.081103257,4,0.067217874,5
1111064,2492,742,5342,3234,3475,772,12878,2604,3041,3442,791,10802,0.251125951,0.414815965,0.193508309,0.269840037,0.057617642,0.059947197,0.262490252,0.306541035,0.346962921,0.079734942,0.152325713,-0.055415084,-0.077122884,-0.019787745,0.414815965,1,0.144975928,0.269840037,3,0.193508309,2,0.059947197,5,0.057617642,4
1111065,4775,1419,9617,6194,7411,1445,24762,3827,6077,8178,1684,21310,0.250141346,0.388377352,0.192835797,0.299289234,0.057305549,0.058355545,0.192872489,0.306267603,0.412153441,0.084869943,0.195504863,-0.056126258,-0.112864207,-0.026514398,0.388377352,1,0.089088119,0.299289234,3,0.192835797,2,0.058355545,5,0.057305549,4
1111066,2459,851,5140,3310,3765,781,13046,2030,3085,3899,722,10627,0.253717615,0.393990495,0.188486893,0.288594205,0.065230722,0.059865093,0.207705406,0.315650827,0.398937626,0.073873549,0.186285089,-0.061933212,-0.11034342,-0.014008456,0.393990495,1,0.10539629,0.288594205,3,0.188486893,2,0.065230722,4,0.059865093,5
1111069,3235,883,5878,4118,4804,913,15783,2300,4212,4922,906,13468,0.260913641,0.372426028,0.20496737,0.304378128,0.055946271,0.057847051,0.185559088,0.339815165,0.397096449,0.073094145,0.18686694,-0.078901524,-0.092718321,-0.015247095,0.372426028,1,0.0680479,0.304378128,3,0.20496737,2,0.057847051,5,0.055946271,4
1111072,2018,908,6598,2926,3615,945,14129,2844,2947,4874,1281,12699,0.207091797,0.466982801,0.14282681,0.255856749,0.064264987,0.066883714,0.237313078,0.24590775,0.406703215,0.106891017,0.229669723,-0.038815953,-0.150846467,-0.040007303,0.466982801,1,0.211126053,0.255856749,3,0.14282681,2,0.066883714,5,0.064264987,4
1111073,2497,898,5567,3395,3697,977,13673,2360,3323,4604,1166,12246,0.248299568,0.407152783,0.182622687,0.270386894,0.065676881,0.071454692,0.205501938,0.289357177,0.400902932,0.10153189,0.201650845,-0.041057609,-0.130516039,-0.030077198,0.407152783,1,0.136765889,0.270386894,3,0.182622687,2,0.071454692,5,0.065676881,4
1111074,2007,755,4862,2762,3239,806,11704,2019,2767,3909,866,10180,0.235987697,0.415413534,0.171479836,0.276742994,0.064507861,0.068865345,0.210538889,0.288539429,0.407625814,0.090305437,0.204874645,-0.052551732,-0.13088282,-0.021440092,0.415413534,1,0.13867054,0.276742994,3,0.171479836,2,0.068865345,5,0.064507861,4
1111076,3537,782,5759,4319,4978,878,16001,2365,4811,5487,955,14829,0.26992063,0.359915005,0.221048684,0.311105556,0.048871946,0.054871571,0.172940019,0.351803143,0.401235469,0.06983413,0.186974986,-0.081882513,-0.090129914,-0.01496256,0.359915005,1,0.048809449,0.311105556,3,0.221048684,2,0.054871571,5,0.048871946,4
1111077,3860,1509,9772,5369,5485,1523,22224,4272,4371,5737,1650,17316,0.241585673,0.439704824,0.173686105,0.246805256,0.067899568,0.068529518,0.265600945,0.271756023,0.356683666,0.102584635,0.174103878,-0.03017035,-0.109878411,-0.034055117,0.439704824,1,0.192899568,0.246805256,3,0.173686105,2,0.068529518,5,0.067899568,4
1111078,4376,1541,10154,5917,6024,1422,23631,5421,5250,5684,1517,19533,0.250391435,0.429689814,0.185180483,0.254919386,0.065210952,0.060175194,0.301860349,0.292338468,0.316505115,0.084471896,0.127829465,-0.041947033,-0.061585729,-0.024296703,0.429689814,1,0.174770429,0.254919386,3,0.185180483,2,0.065210952,4,0.060175194,5
1111079,4488,1612,10233,6100,5824,1622,23880,5068,5372,5781,1477,19086,0.255443886,0.428517588,0.187939698,0.243886097,0.067504188,0.067922948,0.285148886,0.302253318,0.325265531,0.083102783,0.143368702,-0.046809432,-0.081379434,-0.015179835,0.428517588,1,0.184631491,0.243886097,3,0.187939698,2,0.067922948,5,0.067504188,4
1112051,3837,1101,8060,4938,4318,1196,18603,3816,4252,3803,1255,14335,0.265441058,0.433263452,0.206257055,0.2321131,0.059184003,0.064290706,0.289298593,0.322352625,0.288313037,0.09514406,0.143964859,-0.056911567,-0.056199937,-0.030853355,0.433263452,1,0.201150352,0.2321131,3,0.206257055,2,0.064290706,5,0.059184003,4
1112052,5063,1608,10898,6671,5890,1653,25261,4778,5142,6148,2187,20009,0.264082974,0.431416017,0.200427537,0.23316575,0.063655437,0.065436839,0.260192679,0.280014808,0.334797946,0.119096147,0.171223338,-0.015931834,-0.101632197,-0.053659307,0.431416017,1,0.198250267,0.23316575,3,0.200427537,2,0.065436839,5,0.063655437,4
1112055,3105,884,6082,3989,3245,1014,14415,2746,2932,3290,1034,11220,0.276725633,0.421921609,0.215400624,0.22511273,0.061325009,0.070343392,0.272926199,0.291412824,0.326994608,0.102769734,0.148995411,-0.014687191,-0.101881878,-0.032426342,0.421921609,1,0.19680888,0.22511273,3,0.215400624,2,0.070343392,5,0.061325009,4
1112056,3324,1041,7372,4365,3896,1324,17085,3231,3222,3806,1256,12809,0.25548727,0.431489611,0.194556629,0.228036289,0.060930641,0.077494879,0.278488363,0.27771263,0.328049121,0.108257934,0.153001247,-0.02222536,-0.100012832,-0.030763055,0.431489611,1,0.203453322,0.228036289,3,0.194556629,2,0.077494879,5,0.060930641,4
1112057,3794,1047,7862,4841,4376,1317,18543,3320,3714,4259,1383,14355,0.261068867,0.423987489,0.204605512,0.235992019,0.056463355,0.071024106,0.25983596,0.290671915,0.333325709,0.108238896,0.164151528,-0.029603048,-0.097333691,-0.037214789,0.423987489,1,0.18799547,0.235992019,3,0.204605512,2,0.071024106,5,0.056463355,4
1112058,3550,1157,7888,4707,4336,1289,18338,3669,3360,4298,1304,14104,0.256680118,0.430145054,0.193587087,0.236448904,0.063093031,0.070291199,0.288606681,0.264300477,0.33808436,0.102573756,0.141538373,-0.007620359,-0.101635456,-0.032282558,0.430145054,1,0.19369615,0.236448904,3,0.193587087,2,0.070291199,5,0.063093031,4
1112059,2726,851,6578,3577,3329,879,14424,3778,3711,3333,1028,12928,0.247989462,0.45604548,0.188990571,0.230795896,0.058998891,0.0609401,0.317470262,0.311840164,0.280076332,0.086384179,0.138575218,-0.063850702,-0.049280436,-0.025444079,0.45604548,1,0.225249584,0.230795896,3,0.188990571,2,0.0609401,5,0.058998891,4
1112060,1884,609,4470,2493,2235,638,9880,2476,2570,2368,822,8961,0.252327935,0.45242915,0.190688259,0.226214575,0.061639676,0.064574899,0.29929253,0.310655009,0.286237767,0.099361252,0.15313662,-0.058327074,-0.060023192,-0.034786353,0.45242915,1,0.226214575,0.226214575,3,0.190688259,2,0.064574899,5,0.061639676,4
1112065,3185,1064,7728,4249,4035,1125,17209,3723,3525,3449,1107,13033,0.246905689,0.449067348,0.185077576,0.234470335,0.061828113,0.06537277,0.314081964,0.297378169,0.290966611,0.093389399,0.134985385,-0.05047248,-0.056496276,-0.028016629,0.449067348,1,0.214597013,0.234470335,3,0.185077576,2,0.06537277,5,0.061828113,4
1112066,2312,758,5019,3070,2748,767,11672,2620,2746,2440,785,9503,0.263022618,0.430003427,0.198080877,0.23543523,0.064941741,0.065712817,0.303193589,0.317774654,0.282363495,0.090842354,0.126809838,-0.054752036,-0.046928265,-0.025129537,0.430003427,1,0.194568197,0.23543523,3,0.198080877,2,0.065712817,5,0.064941741,4
1112067,2322,704,4651,3026,2596,756,11070,2421,2714,2371,809,9089,0.2733514,0.420144535,0.209756098,0.234507678,0.063595303,0.068292683,0.290082181,0.325189194,0.284091223,0.096933699,0.130062354,-0.051837794,-0.049583545,-0.028641016,0.420144535,1,0.185636856,0.234507678,3,0.209756098,2,0.068292683,5,0.063595303,4
1112068,2073,558,3665,2631,2346,553,9243,1988,2552,1920,622,7769,0.284647842,0.396516283,0.224277832,0.253813697,0.06037001,0.05982906,0.279253894,0.358478842,0.26970195,0.087372194,0.117262388,-0.073831001,-0.015888253,-0.027543134,0.396516283,1,0.142702586,0.253813697,3,0.224277832,2,0.06037001,4,0.05982906,5
1112071,5651,2014,14020,7665,6696,1988,30522,6009,5863,7873,3567,25420,0.251130332,0.459340803,0.185145141,0.21938274,0.065985191,0.065133346,0.256472127,0.250240652,0.33603013,0.152244313,0.202868677,0.00088968,-0.11664739,-0.087110966,0.459340803,1,0.239958063,0.21938274,3,0.185145141,2,0.065985191,4,0.065133346,5
1112072,3685,886,6771,4571,4102,1093,16655,2929,3389,3799,1164,12843,0.274452116,0.406544581,0.221254878,0.246292405,0.053197238,0.065625938,0.257800563,0.29828819,0.334374988,0.102451299,0.148744018,-0.023836074,-0.088082583,-0.036825361,0.406544581,1,0.160252177,0.246292405,3,0.221254878,2,0.065625938,5,0.053197238,4
1112073,3200,917,6749,4117,3836,937,15709,3130,3593,3044,841,11629,0.262079063,0.429626329,0.203704883,0.244191228,0.05837418,0.059647336,0.29374553,0.337197345,0.285674566,0.078926515,0.135880799,-0.075118282,-0.041483339,-0.019279179,0.429626329,1,0.185435101,0.244191228,3,0.203704883,2,0.059647336,5,0.05837418,4
1112074,5268,1643,12632,6911,6547,1975,28236,5929,5601,5331,1769,20605,0.244758464,0.447372149,0.186570336,0.23186712,0.058188129,0.069946168,0.31632278,0.298823392,0.284418408,0.094379322,0.131049369,-0.054064928,-0.052551288,-0.024433154,0.447372149,1,0.215505029,0.23186712,3,0.186570336,2,0.069946168,5,0.058188129,4
1113052,2419,791,5084,3210,2402,728,11464,2694,3072,2503,942,10109,0.280006978,0.443475227,0.211008374,0.209525471,0.068998604,0.06350314,0.291455883,0.332350584,0.270792159,0.101912191,0.152019344,-0.052343606,-0.061266688,-0.03840905,0.443475227,1,0.232466853,0.211008374,2,0.209525471,3,0.068998604,4,0.06350314,5
1113062,2889,920,5967,3809,3066,899,13802,3234,3607,3124,1017,11979,0.275974496,0.432328648,0.20931749,0.222141719,0.066657006,0.065135488,0.293180373,0.32699493,0.283208251,0.092196796,0.139148275,-0.051020434,-0.061066533,-0.027061309,0.432328648,1,0.210186929,0.222141719,3,0.20931749,2,0.066657006,4,0.065135488,5
1113064,2031,600,4313,2631,2502,645,10143,2497,2751,2445,721,9188,0.259390713,0.425219363,0.200236616,0.246672582,0.059154096,0.063590654,0.295245859,0.325278878,0.289097367,0.085251207,0.129973504,-0.065888165,-0.042424785,-0.021660554,0.425219363,1,0.178546781,0.246672582,3,0.200236616,2,0.063590654,5,0.059154096,4
1113065,2067,699,4194,2766,2204,601,9808,2198,2627,2165,765,8382,0.282014682,0.427610114,0.21074633,0.224714519,0.071268352,0.061276509,0.282187438,0.337264058,0.277950775,0.098213553,0.145422676,-0.055249376,-0.053236256,-0.036937044,0.427610114,1,0.202895595,0.224714519,3,0.21074633,2,0.071268352,4,0.061276509,5
1113066,2842,822,5873,3664,3347,918,13873,3118,3578,3142,967,11913,0.264110142,0.423340301,0.204858358,0.241260001,0.059251784,0.0661717,0.287093247,0.329448248,0.289303073,0.089037578,0.136247055,-0.065338106,-0.048043071,-0.022865878,0.423340301,1,0.1820803,0.241260001,3,0.204858358,2,0.0661717,5,0.059251784,4
1113068,3478,1022,7052,4500,3630,1067,16315,3669,4082,3394,1124,13384,0.275819798,0.43224027,0.213178057,0.222494637,0.062641741,0.065399939,0.297836628,0.331362528,0.275513086,0.091242401,0.134403642,-0.05554273,-0.05301845,-0.025842462,0.43224027,1,0.209745633,0.222494637,3,0.213178057,2,0.065399939,5,0.062641741,4
1113069,1845,825,4914,2670,2435,651,10705,1958,1898,1946,757,7000,0.249416161,0.459037833,0.172349369,0.227463802,0.077066791,0.060812704,0.297545101,0.288427274,0.295721536,0.115036589,0.161492732,-0.039011113,-0.068257734,-0.054223885,0.459037833,1,0.231574031,0.227463802,3,0.172349369,2,0.077066791,4,0.060812704,5
1113070,2688,868,5847,3556,3024,962,13455,3654,3781,3095,1168,12780,0.264288369,0.434559643,0.199777035,0.224749164,0.064511334,0.071497585,0.310828881,0.321632184,0.263277337,0.099356358,0.123730762,-0.057343815,-0.038528173,-0.027858774,0.434559643,1,0.209810479,0.224749164,3,0.199777035,2,0.071497585,5,0.064511334,4
1113071,2302,892,5492,3194,2840,755,12327,2602,2780,2731,946,9877,0.259106027,0.445526081,0.186744544,0.230388578,0.072361483,0.061247668,0.286156337,0.305731982,0.300343181,0.104036854,0.159369744,-0.046625954,-0.069954603,-0.042789187,0.445526081,1,0.215137503,0.230388578,3,0.186744544,2,0.072361483,4,0.061247668,5
1113072,3665,1200,8648,4865,4717,1304,19612,4333,4363,4190,1341,15595,0.248062411,0.440954518,0.186875382,0.240516011,0.061187028,0.066489904,0.303350459,0.305450739,0.293339124,0.093882521,0.137604059,-0.057388328,-0.052823113,-0.027392617,0.440954518,1,0.200438507,0.240516011,3,0.186875382,2,0.066489904,5,0.061187028,4
1113073,2159,613,3923,2772,2107,544,9389,2174,2718,2043,650,8413,0.29523911,0.417829375,0.229949941,0.224411545,0.065289168,0.057940143,0.285305663,0.356697697,0.268113832,0.085302981,0.132523712,-0.061458587,-0.043702286,-0.027362838,0.417829375,1,0.187879433,0.229949941,2,0.224411545,3,0.065289168,4,0.057940143,5
1113074,1810,721,4271,2531,2057,645,9532,1606,1836,1531,528,6084,0.265526647,0.44806966,0.189886697,0.215799413,0.07563995,0.067666807,0.291089332,0.332777095,0.277495497,0.095700602,0.156980328,-0.067250448,-0.061696084,-0.028033796,0.44806966,1,0.232270248,0.215799413,3,0.189886697,2,0.07563995,4,0.067666807,5
1113075,1704,945,4407,2649,1796,898,9780,2563,2108,1848,974,8327,0.270858896,0.450613497,0.174233129,0.183640082,0.096625767,0.091820041,0.341003341,0.280466267,0.245873654,0.129589253,0.109610156,-0.009607372,-0.062233572,-0.037769212,0.450613497,1,0.266973415,0.183640082,3,0.174233129,2,0.096625767,4,0.091820041,5
1113076,4590,1515,8928,6105,4287,1672,21061,4933,5857,4278,1950,18861,0.289872276,0.423911495,0.217938369,0.203551588,0.071933906,0.079388443,0.28891988,0.343037449,0.250557317,0.114209156,0.134991615,-0.053165173,-0.047005729,-0.034820713,0.423911495,1,0.205973126,0.217938369,2,0.203551588,3,0.079388443,5,0.071933906,4
1114059,2626,1107,5582,3733,2765,749,12863,3104,3362,2895,1056,11164,0.290212237,0.433957864,0.204151442,0.21495763,0.086060795,0.058229029,0.297186847,0.321888588,0.277176521,0.101104804,0.136771017,-0.031676352,-0.062218891,-0.042875775,0.433957864,1,0.219000233,0.21495763,3,0.204151442,2,0.086060795,4,0.058229029,5
1114060,1332,523,2973,1855,1351,538,6747,1856,1737,1533,625,6336,0.274937009,0.440640285,0.197421076,0.200237142,0.077515933,0.079739143,0.321291505,0.300691457,0.265377089,0.108193529,0.11934878,-0.025754448,-0.065139946,-0.028454386,0.440640285,1,0.240403142,0.200237142,3,0.197421076,2,0.079739143,5,0.077515933,4
1114061,1371,463,2748,1834,1338,449,6402,1794,2007,1631,641,6688,0.286472977,0.429240862,0.214151828,0.208997188,0.07232115,0.070134333,0.293883184,0.328775669,0.267181423,0.105005084,0.135357678,-0.042302692,-0.058184235,-0.034870751,0.429240862,1,0.215089035,0.214151828,2,0.208997188,3,0.07232115,4,0.070134333,5
1114063,2498,1018,5315,3516,2681,855,12414,2786,3069,2606,1117,10459,0.283228613,0.428145642,0.201224424,0.215965845,0.082004189,0.068873852,0.289773655,0.319208668,0.271051739,0.11617989,0.138371987,-0.035980055,-0.055085894,-0.047306038,0.428145642,1,0.212179797,0.215965845,3,0.201224424,2,0.082004189,4,0.068873852,5
1114066,2726,1022,6934,3748,2789,1344,14868,3690,3262,3129,1759,13039,0.252085015,0.466370729,0.183346785,0.187584073,0.06873823,0.09039548,0.310544447,0.274524657,0.263331592,0.148034602,0.155826283,-0.022439642,-0.075747518,-0.057639122,0.466370729,1,0.278786656,0.187584073,3,0.183346785,2,0.09039548,5,0.06873823,4
1114068,2163,872,5840,3035,2506,1203,12641,2473,2450,2308,1165,9250,0.240091765,0.461988767,0.171109881,0.19824381,0.068981884,0.095166522,0.293216878,0.29048983,0.273653277,0.138130878,0.168771889,-0.050398065,-0.075409467,-0.042964357,0.461988767,1,0.263744957,0.19824381,3,0.171109881,2,0.095166522,5,0.068981884,4
1114069,2382,738,6137,3120,2714,1189,13219,2970,2780,2696,1280,10808,0.236023905,0.464255995,0.180195174,0.205310538,0.055828731,0.089946289,0.304004121,0.284556046,0.27595795,0.131018611,0.160251874,-0.048532141,-0.070647412,-0.041072322,0.464255995,1,0.258945457,0.205310538,3,0.180195174,2,0.089946289,5,0.055828731,4
1114070,2243,697,5649,2940,2455,942,12043,2667,2712,2684,1055,10051,0.244125218,0.469069169,0.186249273,0.203852861,0.057875945,0.078219713,0.291113949,0.296025882,0.292969568,0.115157561,0.17795522,-0.051900664,-0.089116707,-0.036937848,0.469069169,1,0.265216308,0.203852861,3,0.186249273,2,0.078219713,5,0.057875945,4
1114071,1982,665,5256,2647,1996,1014,10949,2427,2343,2169,1269,9065,0.241757238,0.48004384,0.181021098,0.182299753,0.06073614,0.092611197,0.294714924,0.284514654,0.263385525,0.154096925,0.185328916,-0.042757416,-0.081085772,-0.061485728,0.48004384,1,0.297744086,0.182299753,3,0.181021098,2,0.092611197,5,0.06073614,4
1114072,1963,658,5217,2621,2286,952,11122,2423,2395,2380,1215,9444,0.235659054,0.469070311,0.176497033,0.205538572,0.059162021,0.085596116,0.286815476,0.283501059,0.281725478,0.14382204,0.182254835,-0.047842005,-0.076186906,-0.058225924,0.469070311,1,0.263531739,0.205538572,3,0.176497033,2,0.085596116,5,0.059162021,4
1114073,4106,1555,10468,5661,4902,1647,22769,5074,4978,5256,2239,19171,0.24862752,0.459747903,0.180332909,0.215292723,0.068294611,0.072335193,0.288010539,0.282561385,0.298341229,0.127090185,0.171737363,-0.033933865,-0.083048506,-0.054754992,0.459747903,1,0.24445518,0.215292723,3,0.180332909,2,0.072335193,5,0.068294611,4
1114074,3166,1311,8911,4477,3823,1285,18561,4258,3898,4492,1981,15754,0.241204676,0.480092667,0.170572706,0.205969506,0.07063197,0.069231184,0.290046389,0.265523914,0.305985998,0.134941732,0.190046278,-0.024319237,-0.100016492,-0.065710549,0.480092667,1,0.274123161,0.205969506,3,0.170572706,2,0.07063197,4,0.069231184,5
1114075,3162,1253,6119,4415,3267,907,14767,3277,3912,3368,1075,12494,0.29897745,0.414369879,0.214126092,0.221236541,0.084851358,0.061420735,0.28059724,0.334969912,0.288389229,0.092048225,0.133772639,-0.035992462,-0.067152688,-0.030627489,0.414369879,1,0.193133338,0.221236541,3,0.214126092,2,0.084851358,4,0.061420735,5
1114076,2872,1331,6885,4203,3154,1295,15574,3449,3503,3414,1567,12923,0.269872865,0.442082959,0.184409914,0.202517016,0.085462951,0.083151406,0.288343755,0.29285827,0.28541768,0.131004541,0.153739204,-0.022985405,-0.082900664,-0.047853135,0.442082959,1,0.239565943,0.202517016,3,0.184409914,2,0.085462951,4,0.083151406,5
1114077,4353,1607,9212,5960,4873,1270,21378,4935,5336,4928,1533,18202,0.278791281,0.430910282,0.203620544,0.227944616,0.075170736,0.059406867,0.294074634,0.31797006,0.293657507,0.091350844,0.136835647,-0.03917878,-0.065712891,-0.031943977,0.430910282,1,0.202965666,0.227944616,3,0.203620544,2,0.075170736,4,0.059406867,5
1114078,2969,1511,6680,4480,3190,965,15361,3781,4325,3841,1433,14397,0.291647679,0.434867522,0.193281687,0.207668772,0.098365992,0.062821431,0.281739718,0.322275663,0.286210594,0.106779428,0.153127803,-0.030627984,-0.078541823,-0.043957997,0.434867522,1,0.22719875,0.207668772,3,0.193281687,2,0.098365992,4,0.062821431,5
1115051,3678,1651,7714,5329,4235,1084,18422,3731,4437,4611,1415,15021,0.289273694,0.418738465,0.199652589,0.229888177,0.089621105,0.058842688,0.262001425,0.311578752,0.323797526,0.099365322,0.15673704,-0.022305057,-0.093909349,-0.040522634,0.418738465,1,0.188850288,0.229888177,3,0.199652589,2,0.089621105,4,0.058842688,5
1115052,3531,1465,8424,4996,4112,1325,18923,4212,4057,4163,1299,14906,0.264017333,0.445172541,0.18659832,0.217301696,0.077419014,0.07002061,0.305681255,0.2944323,0.302125134,0.094273492,0.139491287,-0.030414967,-0.084823437,-0.024252882,0.445172541,1,0.227870845,0.217301696,3,0.18659832,2,0.077419014,4,0.07002061,5
1115053,2722,935,5096,3657,2737,738,12278,2551,2987,2637,739,9780,0.297849813,0.415051311,0.221697345,0.222919042,0.076152468,0.060107509,0.28501363,0.33372627,0.294622087,0.082565689,0.130037681,-0.035876457,-0.071703044,-0.02245818,0.415051311,1,0.192132269,0.222919042,3,0.221697345,2,0.076152468,4,0.060107509,5
1115054,3001,1199,6903,4200,3532,1058,15767,3383,3254,3398,1060,12031,0.266379146,0.437813154,0.190334242,0.224012177,0.076044904,0.067102175,0.303481064,0.291908774,0.304826679,0.095090135,0.13433209,-0.025529628,-0.080814502,-0.02798796,0.437813154,1,0.213800977,0.224012177,3,0.190334242,2,0.076044904,4,0.067102175,5
1115057,2695,672,5137,3367,3236,669,12473,2483,3100,2844,529,9842,0.269943077,0.411849595,0.216066704,0.259440391,0.053876373,0.053635853,0.275821742,0.344360612,0.315923091,0.058763472,0.136027853,-0.074417535,-0.056482699,-0.005127619,0.411849595,1,0.152409204,0.259440391,3,0.216066704,2,0.053876373,4,0.053635853,5
1115058,2866,915,5599,3781,3260,694,13383,2759,3342,3130,658,10872,0.282522603,0.418366584,0.214152283,0.243592617,0.068370321,0.051856833,0.277975357,0.336713897,0.315354428,0.066294956,0.140391228,-0.054191294,-0.071761811,-0.014438123,0.418366584,1,0.174773967,0.243592617,3,0.214152283,2,0.068370321,4,0.051856833,5
1115059,1872,508,3631,2380,2344,479,8876,1796,2193,1999,440,7097,0.268138801,0.409080667,0.210905813,0.26408292,0.057232988,0.05396575,0.278080519,0.33954932,0.309511669,0.068126631,0.131000148,-0.071410519,-0.045428749,-0.01416088,0.409080667,1,0.144997747,0.26408292,3,0.210905813,2,0.057232988,4,0.05396575,5
1115060,2331,713,5039,3044,2820,688,11633,2531,2927,2738,540,9532,0.261669389,0.433164274,0.200378234,0.242413823,0.061291154,0.059142096,0.288674683,0.333840694,0.312284189,0.061590015,0.144489591,-0.072171305,-0.069870366,-0.00244792,0.433164274,1,0.190750451,0.242413823,3,0.200378234,2,0.061291154,4,0.059142096,5
1115061,1914,633,4098,2547,2256,612,9563,1875,2370,2112,508,7549,0.266339015,0.428526613,0.200146398,0.235909234,0.066192617,0.063996654,0.271696517,0.343424398,0.306038957,0.073611643,0.156830096,-0.077085383,-0.070129724,-0.009614989,0.428526613,1,0.192617379,0.235909234,3,0.200146398,2,0.066192617,4,0.063996654,5
1115062,972,277,2158,1249,1188,309,4921,1348,1638,1446,321,5285,0.253810201,0.438528754,0.197520829,0.241414347,0.056289372,0.062792115,0.282630596,0.343433914,0.303177924,0.067302983,0.155898158,-0.089623713,-0.061763578,-0.004510868,0.438528754,1,0.197114408,0.241414347,3,0.197520829,2,0.062792115,5,0.056289372,4
