code,p17hong,p17yoo,p17the,p17han,p17kuk,p17jung,p17valid,p16the,p16han,p16kuk,p16jung,p16valid,r17han,r17the,r17hong,r17kuk,r17yoo,r17jung,r16the,r16han,r16kuk,r16jung,d_the,d_han,d_kuk,d_jung,win17r,winner17,wingap17,sec17r,sec17,third17r,third17,forth17r,forth17,last17r,last17
3201035,306,29,157,335,186,24,711,93,312,100,23,614,0.47116737,0.220815752,0.430379747,0.261603376,0.040787623,0.033755274,0.173906789,0.583429229,0.186996548,0.043009206,0.046908963,-0.112261859,0.074606828,-0.009253932,0.430379747,2,0.168776371,0.261603376,3,0.220815752,1,0.040787623,4,0.033755274,5
3201036,859,113,627,972,544,106,2265,308,897,288,73,1779,0.429139073,0.276821192,0.379249448,0.2401766,0.049889625,0.046799117,0.195290091,0.568750687,0.182608916,0.046286288,0.081531101,-0.139611614,0.057567684,0.000512829,0.379249448,2,0.102428256,0.276821192,1,0.2401766,3,0.049889625,4,0.046799117,5
3201037,933,141,678,1074,547,121,2434,350,1040,307,115,2044,0.441248973,0.278553821,0.383319638,0.22473295,0.057929334,0.049712408,0.192045725,0.570650153,0.168451536,0.063100738,0.086508096,-0.12940118,0.056281414,-0.013388331,0.383319638,2,0.104765818,0.278553821,1,0.22473295,3,0.057929334,4,0.049712408,5
3201038,557,104,382,661,405,71,1538,229,714,193,69,1372,0.429778934,0.248374512,0.362158648,0.263328999,0.067620286,0.046163849,0.187693777,0.585211165,0.158187332,0.05655402,0.060680735,-0.155432231,0.105141667,-0.010390171,0.362158648,2,0.098829649,0.263328999,3,0.248374512,1,0.067620286,4,0.046163849,5
3201039,263,27,121,290,136,26,578,67,308,66,19,515,0.501730104,0.209342561,0.455017301,0.235294118,0.046712803,0.044982699,0.144392207,0.663773131,0.142237099,0.040947044,0.064950354,-0.162043027,0.093057018,0.004035655,0.455017301,2,0.219723183,0.235294118,3,0.209342561,1,0.046712803,4,0.044982699,5
3201052,718,231,969,949,608,203,2748,564,846,396,133,2110,0.345342067,0.352620087,0.261280932,0.22125182,0.084061135,0.073871907,0.288860462,0.433290694,0.20281692,0.068117804,0.063759625,-0.087948627,0.018434899,0.005754103,0.352620087,1,0.091339156,0.261280932,2,0.22125182,3,0.084061135,4,0.073871907,5
3201053,687,144,879,831,487,201,2415,457,706,325,114,1793,0.344099379,0.363975155,0.28447205,0.201656315,0.059627329,0.083229814,0.283260314,0.437596896,0.20144333,0.070660122,0.080714841,-0.093497517,0.000212984,0.012569692,0.363975155,1,0.079503106,0.28447205,2,0.201656315,3,0.083229814,5,0.059627329,4
3201054,835,148,957,983,612,199,2774,518,899,417,127,2208,0.354361932,0.344989185,0.301009373,0.220620043,0.053352559,0.071737563,0.261960795,0.454638523,0.210883497,0.064225909,0.08302839,-0.10027659,0.009736546,0.007511654,0.344989185,1,0.043979813,0.301009373,2,0.220620043,3,0.071737563,5,0.053352559,4
3201057,1153,240,1308,1393,881,266,3870,805,1331,553,199,3200,0.35994832,0.337984496,0.297932817,0.227648579,0.062015504,0.06873385,0.277155046,0.458252629,0.190393466,0.068514105,0.06082945,-0.098304308,0.037255112,0.000219746,0.337984496,1,0.04005168,0.297932817,2,0.227648579,3,0.06873385,5,0.062015504,4
3201058,1671,435,2441,2106,1384,400,6358,1423,1980,1072,366,5253,0.331236238,0.383925763,0.262818496,0.217678515,0.068417741,0.062912866,0.292699248,0.40726951,0.220501472,0.075283152,0.091226514,-0.076033272,-0.002822957,-0.012370286,0.383925763,1,0.121107266,0.262818496,2,0.217678515,3,0.068417741,4,0.062912866,5
3201060,2269,509,2771,2778,1792,610,7997,1464,2377,1102,393,5989,0.347380268,0.346504939,0.283731399,0.224084032,0.063648868,0.076278604,0.272784641,0.442902384,0.205333794,0.073227024,0.073720299,-0.095522117,0.018750238,0.00305158,0.346504939,1,0.06277354,0.283731399,2,0.224084032,3,0.076278604,5,0.063648868,4
3201061,1884,602,2987,2486,1736,558,7797,1578,2117,1216,408,5799,0.31884058,0.383096063,0.241631397,0.222649737,0.077209183,0.071565987,0.29553082,0.396475758,0.227734777,0.076411011,0.087565242,-0.077635179,-0.00508504,-0.004845024,0.383096063,1,0.141464666,0.241631397,2,0.222649737,3,0.077209183,4,0.071565987,5
3201062,2553,744,3536,3297,2337,753,9966,2231,3075,1605,537,8311,0.330824804,0.354806342,0.256170981,0.234497291,0.074653823,0.075556893,0.29825107,0.411081148,0.214564307,0.071788805,0.056555271,-0.080256344,0.019932984,0.003768088,0.354806342,1,0.09863536,0.256170981,2,0.234497291,3,0.075556893,5,0.074653823,4
3201063,944,236,1429,1180,731,287,3642,711,1027,547,218,2727,0.323997803,0.392366831,0.259198243,0.200713893,0.064799561,0.078802856,0.282889199,0.408617731,0.217637682,0.086736773,0.109477633,-0.084619928,-0.016923788,-0.007933917,0.392366831,1,0.133168589,0.259198243,2,0.200713893,3,0.078802856,5,0.064799561,4
3201064,1945,473,2465,2418,1551,520,6991,1434,2239,958,362,5555,0.345873266,0.352596195,0.278214848,0.221856673,0.067658418,0.074381347,0.28568206,0.446054486,0.190853148,0.072117787,0.066914135,-0.100181221,0.031003525,0.002263561,0.352596195,1,0.074381347,0.278214848,2,0.221856673,3,0.074381347,5,0.067658418,4
3201065,826,219,1200,1045,748,253,3264,645,894,449,167,2369,0.320159314,0.367647059,0.253063725,0.229166667,0.067095588,0.077512255,0.297653371,0.412561417,0.207203665,0.077066842,0.069993688,-0.092402103,0.021963002,0.000445413,0.367647059,1,0.114583333,0.253063725,2,0.229166667,3,0.077512255,5,0.067095588,4
3201066,4533,1503,8709,6036,4492,1564,20871,4866,5254,3857,1364,16713,0.289205117,0.417277562,0.217191318,0.21522687,0.072013799,0.074936515,0.316125399,0.341332274,0.25057453,0.08861386,0.101152163,-0.052127157,-0.03534766,-0.013677346,0.417277562,1,0.200086244,0.217191318,2,0.21522687,3,0.074936515,5,0.072013799,4
3201067,5289,1686,9415,6975,5197,1714,23392,5548,6290,4218,1561,19266,0.298178865,0.40248803,0.226102941,0.222169973,0.072075923,0.073272914,0.313697966,0.355652524,0.238496399,0.088262892,0.088790064,-0.05747366,-0.016326426,-0.014989978,0.40248803,1,0.176385089,0.226102941,2,0.222169973,3,0.073272914,5,0.072075923,4
3201068,2944,847,4590,3791,2454,828,11712,2369,3213,1855,555,8650,0.323685109,0.391905738,0.25136612,0.209528689,0.072318989,0.070696721,0.29518127,0.400345049,0.231136031,0.069153907,0.096724467,-0.07665994,-0.021607342,0.001542815,0.391905738,1,0.140539617,0.25136612,2,0.209528689,3,0.072318989,4,0.070696721,5
3201071,2927,798,4166,3725,2578,749,11269,2274,3517,1839,589,9087,0.330552844,0.369686751,0.259739107,0.22876919,0.070813737,0.066465525,0.275423845,0.425974346,0.222737225,0.071338894,0.094262906,-0.095421502,0.006031964,-0.004873369,0.369686751,1,0.109947644,0.259739107,2,0.22876919,3,0.070813737,4,0.066465525,5
3202011,2569,554,3405,3123,2253,703,9542,1884,2578,1390,401,7069,0.327289876,0.356843429,0.269230769,0.236114022,0.058059107,0.073674282,0.299463987,0.409776093,0.220942114,0.063739416,0.057379442,-0.082486217,0.015171908,0.009934867,0.356843429,1,0.08761266,0.269230769,2,0.236114022,3,0.073674282,5,0.058059107,4
3202031,1659,282,1401,1941,1229,261,4867,832,1823,790,149,3989,0.398808301,0.287856996,0.340867064,0.252516951,0.057941237,0.053626464,0.229832178,0.503586611,0.218230073,0.041159849,0.058024818,-0.104778311,0.034286878,0.012466615,0.340867064,2,0.053010068,0.287856996,1,0.252516951,3,0.057941237,4,0.053626464,5
3202032,973,111,674,1084,508,112,2412,410,987,262,80,2000,0.449419569,0.279436153,0.403399668,0.210613599,0.0460199,0.046434494,0.232444258,0.55956703,0.14853755,0.045354977,0.046991895,-0.110147461,0.062076049,0.001079517,0.403399668,2,0.123963516,0.279436153,1,0.210613599,3,0.046434494,5,0.0460199,4
3202033,699,73,498,772,419,97,1804,278,740,213,57,1511,0.427937916,0.276053215,0.387472284,0.232261641,0.040465632,0.053769401,0.21368491,0.568801559,0.163722611,0.043813093,0.062368305,-0.140863643,0.06853903,0.009956308,0.387472284,2,0.111419069,0.276053215,1,0.232261641,3,0.053769401,5,0.040465632,4
3202034,646,55,344,701,400,45,1498,216,701,196,43,1310,0.467957276,0.229639519,0.431241656,0.267022697,0.036715621,0.030040053,0.185853341,0.603162925,0.168644698,0.036998582,0.043786179,-0.135205649,0.098377999,-0.006958528,0.431241656,2,0.164218959,0.267022697,3,0.229639519,1,0.036715621,4,0.030040053,5
3202035,553,39,319,592,376,46,1349,179,593,182,45,1134,0.438843588,0.23647146,0.409933284,0.278724981,0.028910304,0.034099333,0.177054,0.586553195,0.180021385,0.044510782,0.05941746,-0.147709607,0.098703596,-0.010411449,0.409933284,2,0.131208302,0.278724981,3,0.23647146,1,0.034099333,5,0.028910304,4
3202036,1512,384,2005,1896,1270,394,5603,823,1338,744,238,3545,0.338390148,0.357844012,0.269855435,0.226664287,0.068534714,0.070319472,0.260075834,0.422820737,0.235111082,0.075210266,0.097768178,-0.084430589,-0.008446795,-0.004890794,0.357844012,1,0.087988578,0.269855435,2,0.226664287,3,0.070319472,5,0.068534714,4
3202037,868,196,1065,1064,729,189,3072,625,1014,574,198,2652,0.346354167,0.346679688,0.282552083,0.237304688,0.063802083,0.061523438,0.257118929,0.41714975,0.236138024,0.081455277,0.089560759,-0.070795583,0.001166663,-0.019931839,0.346679688,1,0.064127604,0.282552083,2,0.237304688,3,0.063802083,4,0.061523438,5
3202038,939,127,671,1066,531,99,2385,357,1009,337,65,2013,0.446960168,0.281341719,0.393710692,0.222641509,0.053249476,0.041509434,0.200399129,0.566394177,0.189172287,0.036487236,0.08094259,-0.11943401,0.033469222,0.005022198,0.393710692,2,0.112368973,0.281341719,1,0.222641509,3,0.053249476,4,0.041509434,5
3202051,1033,145,953,1178,599,204,2952,321,702,228,59,1440,0.399051491,0.322831978,0.349932249,0.202913279,0.049119241,0.069105691,0.243544033,0.532610315,0.172984547,0.044763545,0.079287946,-0.133558824,0.029928732,0.024342146,0.349932249,2,0.027100271,0.322831978,1,0.202913279,3,0.069105691,5,0.049119241,4
3202052,949,179,994,1128,734,215,3096,601,1008,503,157,2528,0.364341085,0.321059432,0.306524548,0.237080103,0.057816537,0.069444444,0.26273555,0.440661289,0.219893481,0.068634744,0.058323881,-0.076320204,0.017186623,0.0008097,0.321059432,1,0.014534884,0.306524548,2,0.237080103,3,0.069444444,5,0.057816537,4
3202053,2381,539,2606,2920,1833,518,7915,1474,2598,1345,360,6257,0.368919773,0.329248263,0.300821226,0.231585597,0.068098547,0.065445357,0.253924755,0.447555301,0.231702032,0.062016901,0.075323508,-0.078635528,-0.000116435,0.003428456,0.329248263,1,0.028427037,0.300821226,2,0.231585597,3,0.068098547,4,0.065445357,5
3202054,1941,489,2962,2430,1590,549,7585,1308,1907,1117,310,5102,0.32036915,0.390507581,0.255899802,0.209624258,0.064469347,0.072379697,0.279769051,0.407889588,0.238915925,0.066306121,0.110738529,-0.087520438,-0.029291667,0.006073576,0.390507581,1,0.134607779,0.255899802,2,0.209624258,3,0.072379697,5,0.064469347,4
3202055,2490,595,3668,3085,2217,641,9680,1994,2795,1656,476,7659,0.318698347,0.37892562,0.257231405,0.229028926,0.061466942,0.066219008,0.286054988,0.40096474,0.237566229,0.068285945,0.092870632,-0.082266392,-0.008537303,-0.002066937,0.37892562,1,0.121694215,0.257231405,2,0.229028926,3,0.066219008,5,0.061466942,4
3202056,5215,1642,9082,6857,5168,1704,22924,5091,5852,4221,1131,17793,0.299118827,0.396178677,0.227490839,0.225440586,0.071627988,0.074332577,0.310887068,0.357358303,0.257759637,0.06906566,0.085291609,-0.058239476,-0.032319051,0.005266917,0.396178677,1,0.168687838,0.227490839,2,0.225440586,3,0.074332577,5,0.071627988,4
3202057,1501,285,1685,1786,1125,326,4946,998,1708,842,275,4165,0.361099879,0.340679337,0.303477558,0.227456531,0.057622321,0.065911848,0.259784802,0.444601645,0.219177158,0.071583989,0.080894535,-0.083501767,0.008279373,-0.005672141,0.340679337,1,0.037201779,0.303477558,2,0.227456531,3,0.065911848,5,0.057622321,4
3202058,1245,237,1331,1482,866,245,3945,579,1174,462,137,2549,0.375665399,0.3373891,0.315589354,0.219518378,0.060076046,0.062103929,0.24486304,0.496492589,0.195382944,0.057938232,0.09252606,-0.12082719,0.024135434,0.004165697,0.3373891,1,0.021799747,0.315589354,2,0.219518378,3,0.062103929,5,0.060076046,4
3202060,3459,1003,4923,4462,3069,967,13485,2682,3454,2139,645,9740,0.33088617,0.365072303,0.25650723,0.227586207,0.07437894,0.071709307,0.299245649,0.385381981,0.238660121,0.071966236,0.065826653,-0.054495811,-0.011073914,-0.000256929,0.365072303,1,0.108565072,0.25650723,2,0.227586207,3,0.07437894,4,0.071709307,5
3202061,2268,534,2863,2802,1894,567,8165,1557,2333,1357,395,6144,0.343172076,0.350642988,0.277770974,0.231965707,0.065401102,0.069442743,0.274647822,0.411530745,0.239368719,0.06967623,0.075995166,-0.068358669,-0.007403011,-0.000233486,0.350642988,1,0.072872015,0.277770974,2,0.231965707,3,0.069442743,5,0.065401102,4
3202062,1461,367,1980,1828,1356,363,5568,1082,1519,899,237,4113,0.328304598,0.355603448,0.262392241,0.243534483,0.065912356,0.065193966,0.287405054,0.403482696,0.238795881,0.062952863,0.068198394,-0.075178098,0.004738601,0.002241102,0.355603448,1,0.093211207,0.262392241,2,0.243534483,3,0.065912356,4,0.065193966,5
3202063,3380,850,4174,4230,3162,921,12556,2495,3513,2021,529,9424,0.33689073,0.33243071,0.269194011,0.251831794,0.067696719,0.073351386,0.289937956,0.40823729,0.234855555,0.061473819,0.042492755,-0.07134656,0.016976239,0.011877567,0.33243071,1,0.0632367,0.269194011,2,0.251831794,3,0.073351386,5,0.067696719,4
3202064,1737,294,1770,2031,1199,319,5365,1021,1942,872,208,4428,0.378564772,0.329916123,0.323765144,0.223485555,0.054799627,0.059459459,0.250369986,0.476217936,0.213832152,0.051005835,0.079546137,-0.097653164,0.009653402,0.008453625,0.329916123,1,0.006150979,0.323765144,2,0.223485555,3,0.059459459,5,0.054799627,4
3202066,1283,281,1753,1564,994,269,4604,906,1356,849,254,3674,0.339704605,0.380755864,0.278670721,0.215899218,0.061033884,0.058427454,0.267838678,0.400871133,0.2509879,0.075089431,0.112917187,-0.061166529,-0.035088682,-0.016661976,0.380755864,1,0.102085143,0.278670721,2,0.215899218,3,0.061033884,4,0.058427454,5
3202067,3874,1300,8004,5174,4027,1355,18643,4316,4000,3179,1140,13647,0.27753044,0.429330043,0.207799174,0.216006008,0.069731266,0.072681435,0.340070032,0.315171485,0.250482537,0.089823873,0.089260012,-0.037641044,-0.03447653,-0.017142438,0.429330043,1,0.213324036,0.216006008,3,0.207799174,2,0.072681435,5,0.069731266,4
3202068,3244,1337,8613,4581,3919,1354,18525,4091,3412,3331,1058,12704,0.247287449,0.464939271,0.17511471,0.211551957,0.07217274,0.073090418,0.342935711,0.286017268,0.279227292,0.088688825,0.122003561,-0.038729819,-0.067675335,-0.015598406,0.464939271,1,0.253387314,0.211551957,3,0.17511471,2,0.073090418,5,0.07217274,4
3203011,4203,510,2243,4713,1860,382,9274,1100,3989,896,219,6966,0.508194954,0.241858961,0.453202502,0.200560707,0.054992452,0.041190425,0.175851959,0.637703148,0.143239414,0.035010526,0.066007002,-0.129508194,0.057321294,0.006179899,0.453202502,2,0.211343541,0.241858961,1,0.200560707,3,0.054992452,4,0.041190425,5
3203031,917,141,561,1058,445,102,2186,278,910,282,67,1766,0.483989021,0.25663312,0.419487649,0.203568161,0.064501372,0.046660567,0.179217008,0.586645602,0.18179567,0.043192588,0.077416112,-0.102656581,0.021772491,0.003467979,0.419487649,2,0.162854529,0.25663312,1,0.203568161,3,0.064501372,4,0.046660567,5
3203032,479,53,207,532,243,38,1031,127,526,133,33,920,0.51600388,0.200775946,0.464597478,0.235693501,0.051406402,0.03685742,0.153412704,0.63539435,0.160660549,0.039863144,0.047363241,-0.119390471,0.075032953,-0.003005724,0.464597478,2,0.228903977,0.235693501,3,0.200775946,1,0.051406402,4,0.03685742,5
3203033,1031,141,615,1172,508,144,2458,322,972,272,96,1921,0.476810415,0.250203417,0.419446705,0.206672091,0.05736371,0.058584215,0.192244876,0.580316832,0.162393187,0.057315243,0.057958541,-0.103506417,0.044278904,0.001268972,0.419446705,2,0.169243287,0.250203417,1,0.206672091,3,0.058584215,5,0.05736371,4
3203034,1381,186,585,1567,515,131,2821,363,1447,271,59,2506,0.555476781,0.207373272,0.489542715,0.182559376,0.065934066,0.046437434,0.168243183,0.670655332,0.125603037,0.027345311,0.039130089,-0.115178551,0.056956339,0.019092123,0.489542715,2,0.282169443,0.207373272,1,0.182559376,3,0.065934066,4,0.046437434,5
3203035,1107,130,514,1237,484,121,2378,278,1114,272,56,2002,0.520185029,0.216148024,0.465517241,0.20353238,0.054667788,0.050883095,0.160132611,0.641682477,0.156676511,0.032256929,0.056015413,-0.121497448,0.046855869,0.018626166,0.465517241,2,0.249369218,0.216148024,1,0.20353238,3,0.054667788,4,0.050883095,5
3203036,1095,183,788,1278,619,143,2862,381,1112,332,91,2288,0.446540881,0.275331936,0.382599581,0.21628232,0.0639413,0.049965059,0.196489454,0.573481032,0.171219157,0.046930552,0.078842481,-0.126940152,0.045063163,0.003034507,0.382599581,2,0.107267645,0.275331936,1,0.21628232,3,0.0639413,4,0.049965059,5
3203037,1555,262,1229,1817,801,216,4083,591,1507,487,127,3005,0.44501592,0.301004164,0.380847416,0.19617928,0.064168504,0.052902278,0.216852902,0.552956553,0.178692662,0.046599524,0.084151262,-0.107940634,0.017486618,0.006302754,0.380847416,2,0.079843253,0.301004164,1,0.19617928,3,0.064168504,4,0.052902278,5
3203051,1945,440,1889,2385,1188,354,5847,986,1900,797,237,4351,0.407901488,0.323071661,0.332649222,0.203181119,0.075252266,0.060543869,0.250197031,0.482124096,0.202238371,0.060138637,0.07287463,-0.074222608,0.000942748,0.000405231,0.332649222,2,0.009577561,0.323071661,1,0.203181119,3,0.075252266,4,0.060543869,5
3203052,1763,277,1216,2040,796,274,4344,591,1573,473,129,3024,0.46961326,0.279926335,0.405847145,0.183241252,0.063766114,0.063075506,0.212780587,0.566334795,0.170296477,0.046444494,0.067145748,-0.096721536,0.012944775,0.016631013,0.405847145,2,0.12592081,0.279926335,1,0.183241252,3,0.063766114,4,0.063075506,5
3203054,1211,140,683,1351,554,118,2719,364,1020,313,60,1941,0.496873851,0.251195292,0.445384332,0.203751379,0.051489518,0.043398308,0.206180794,0.577759367,0.177292825,0.033985845,0.045014499,-0.080885516,0.026458554,0.009412463,0.445384332,2,0.19418904,0.251195292,1,0.203751379,3,0.051489518,4,0.043398308,5
3203055,4437,1259,5582,5696,3246,1086,15673,2841,4489,2725,746,11816,0.363427551,0.356153895,0.283098322,0.207107765,0.080329229,0.069291138,0.261973907,0.41393906,0.251277331,0.068790051,0.094179988,-0.050511509,-0.044169566,0.000501087,0.356153895,1,0.073055573,0.283098322,2,0.207107765,3,0.080329229,4,0.069291138,5
3203056,1901,376,1577,2277,1003,304,5189,816,1880,659,205,3942,0.438812873,0.303912122,0.366351898,0.193293505,0.072460975,0.058585469,0.22797664,0.525240299,0.184113488,0.057273543,0.075935481,-0.086427425,0.009180018,0.001311926,0.366351898,2,0.062439776,0.303912122,1,0.193293505,3,0.072460975,4,0.058585469,5
3203057,2624,428,1739,3052,1376,335,6534,971,2572,843,244,5128,0.467095194,0.266146312,0.401591674,0.210590756,0.06550352,0.051270279,0.208692131,0.552786984,0.181181737,0.052441689,0.057454181,-0.085691789,0.029409019,-0.00117141,0.401591674,2,0.135445363,0.266146312,1,0.210590756,3,0.06550352,4,0.051270279,5
3203058,2819,621,2548,3440,1756,568,8362,1447,2719,1173,297,6221,0.411384836,0.304711791,0.337120306,0.209997608,0.07426453,0.067926333,0.255207197,0.479549668,0.206881854,0.05238185,0.049504594,-0.068164832,0.003115754,0.015544483,0.337120306,2,0.032408515,0.304711791,1,0.209997608,3,0.07426453,4,0.067926333,5
3203059,918,242,1116,1160,643,202,3137,586,915,485,181,2384,0.369780045,0.355753905,0.292636277,0.204972904,0.077143768,0.064392732,0.269040682,0.420089119,0.222670189,0.083099596,0.086713223,-0.050309074,-0.017697285,-0.018706864,0.355753905,1,0.063117628,0.292636277,2,0.204972904,3,0.077143768,4,0.064392732,5
3203060,1325,296,1390,1621,858,242,4130,753,1275,619,182,3092,0.392493947,0.336561743,0.320823245,0.207748184,0.071670702,0.058595642,0.264947273,0.448615901,0.217798622,0.064037721,0.07161447,-0.056121954,-0.010050437,-0.005442079,0.336561743,1,0.015738499,0.320823245,2,0.207748184,3,0.071670702,4,0.058595642,5
3203061,2297,644,2612,2941,1584,581,7756,1192,2031,914,243,4854,0.379190304,0.336771532,0.296157813,0.204228984,0.083032491,0.074909747,0.270812757,0.46142677,0.207653406,0.055207634,0.065958775,-0.082236466,-0.003424422,0.019702113,0.336771532,1,0.040613718,0.296157813,2,0.204228984,3,0.083032491,4,0.074909747,5
3203062,4107,745,3117,4852,2317,610,10976,1718,4184,1432,375,8600,0.442055394,0.283983236,0.374180029,0.211096939,0.067875364,0.055575802,0.221232084,0.538786402,0.184402994,0.04828989,0.062751152,-0.096731008,0.026693945,0.007285912,0.374180029,2,0.090196793,0.283983236,1,0.211096939,3,0.067875364,4,0.055575802,5
3203065,4254,1182,5246,5436,3152,1039,14947,2878,4360,2234,618,11264,0.36368502,0.350973439,0.284605606,0.210878437,0.079079414,0.069512277,0.283820765,0.429971695,0.220311185,0.060945529,0.067152674,-0.066286674,-0.009432748,0.008566748,0.350973439,1,0.066367833,0.284605606,2,0.210878437,3,0.079079414,4,0.069512277,5
3203067,1068,196,764,1264,560,139,2744,448,1104,386,114,2291,0.460641399,0.278425656,0.389212828,0.204081633,0.071428571,0.050655977,0.216970999,0.534678533,0.186943762,0.05521137,0.061454657,-0.074037134,0.01713787,-0.004555394,0.389212828,2,0.110787172,0.278425656,1,0.204081633,3,0.071428571,4,0.050655977,5
3204051,5147,1222,5193,6369,3352,978,16002,2552,5372,2700,744,12839,0.398012748,0.324521935,0.321647294,0.209473816,0.076365454,0.06111736,0.222946621,0.469306133,0.235876128,0.064996977,0.101575313,-0.071293384,-0.026402312,-0.003879617,0.324521935,1,0.002874641,0.321647294,2,0.209473816,3,0.076365454,4,0.06111736,5
3204052,1122,178,700,1300,518,147,2696,347,1120,398,99,2277,0.482195846,0.259643917,0.416172107,0.192136499,0.066023739,0.054525223,0.174648684,0.563707567,0.20031751,0.049827722,0.084995233,-0.081511721,-0.008181012,0.0046975,0.416172107,2,0.15652819,0.259643917,1,0.192136499,3,0.066023739,4,0.054525223,5
3204053,2979,777,3887,3756,2241,749,10702,1848,3141,1832,578,8337,0.350962437,0.36320314,0.278359185,0.209400112,0.072603252,0.069986918,0.248153158,0.4217798,0.246004646,0.077615003,0.115049981,-0.070817363,-0.036604534,-0.007628085,0.36320314,1,0.084843954,0.278359185,2,0.209400112,3,0.072603252,4,0.069986918,5
3204054,1406,209,821,1615,710,195,3364,432,1424,460,126,2840,0.480083234,0.244054697,0.417954816,0.211058264,0.062128419,0.057966706,0.175694666,0.579141675,0.187082283,0.051244277,0.068360031,-0.099058441,0.023975981,0.006722429,0.417954816,2,0.173900119,0.244054697,1,0.211058264,3,0.062128419,4,0.057966706,5
3204055,1082,119,545,1201,427,98,2295,242,1069,279,69,1960,0.523311547,0.237472767,0.471459695,0.186056645,0.051851852,0.042701525,0.144345558,0.637625627,0.16641492,0.041156378,0.093127209,-0.11431408,0.019641724,0.001545147,0.471459695,2,0.233986928,0.237472767,1,0.186056645,3,0.051851852,4,0.042701525,5
3204057,1191,108,593,1299,478,104,2494,225,1207,332,54,2121,0.52085004,0.23777065,0.477546111,0.191659984,0.043303929,0.04170008,0.122769895,0.658592283,0.181153801,0.029464775,0.115000754,-0.137742243,0.010506183,0.012235305,0.477546111,2,0.239775461,0.23777065,1,0.191659984,3,0.043303929,4,0.04170008,5
3204059,1016,90,461,1106,356,77,2011,185,953,239,51,1731,0.549975137,0.229239184,0.505221283,0.177026355,0.044753854,0.038289408,0.128843183,0.663716506,0.166451464,0.035518932,0.100396001,-0.113741369,0.010574891,0.002770477,0.505221283,2,0.275982098,0.229239184,1,0.177026355,3,0.044753854,4,0.038289408,5
3204060,2110,324,1518,2434,1054,277,5316,728,2037,734,234,4318,0.457863055,0.285553047,0.396914974,0.198269375,0.060948081,0.052106847,0.193806808,0.542286356,0.195404116,0.062295045,0.09174624,-0.084423301,0.002865259,-0.010188198,0.396914974,2,0.111361926,0.285553047,1,0.198269375,3,0.060948081,4,0.052106847,5
3204063,1000,123,543,1123,441,98,2224,274,1061,304,79,1947,0.504946043,0.244154676,0.449640288,0.198291367,0.055305755,0.044064748,0.158125246,0.612302504,0.175438229,0.045590856,0.08602943,-0.107356461,0.022853138,-0.001526107,0.449640288,2,0.205485612,0.244154676,1,0.198291367,3,0.055305755,4,0.044064748,5
3204065,868,120,431,988,371,120,1920,249,859,270,78,1773,0.514583333,0.224479167,0.452083333,0.193229167,0.0625,0.0625,0.170125773,0.586899754,0.184473729,0.053292411,0.054353394,-0.072316421,0.008755437,0.009207589,0.452083333,2,0.227604167,0.224479167,1,0.193229167,3,0.0625,4,0.0625,4
3205051,1471,235,1600,1706,795,297,4417,657,1477,651,169,3364,0.386235001,0.362236812,0.333031469,0.179986416,0.053203532,0.067240208,0.221453579,0.497849219,0.219431172,0.056964467,0.140783233,-0.111614218,-0.039444756,0.010275741,0.362236812,1,0.029205343,0.333031469,2,0.179986416,3,0.067240208,5,0.053203532,4
3205052,1266,122,812,1388,602,122,2954,360,1229,362,81,2389,0.469871361,0.274881517,0.428571429,0.203791469,0.041299932,0.041299932,0.175366112,0.598680423,0.176340369,0.039457375,0.099515404,-0.128809062,0.027451101,0.001842557,0.428571429,2,0.153689912,0.274881517,1,0.203791469,3,0.041299932,4,0.041299932,4
3205053,1201,145,948,1346,552,192,3055,567,1205,453,124,2792,0.440589198,0.310310966,0.393126023,0.180687398,0.047463175,0.062847791,0.240036119,0.510129672,0.191774889,0.052494672,0.070274846,-0.069540474,-0.011087491,0.010353119,0.393126023,2,0.082815057,0.310310966,1,0.180687398,3,0.062847791,5,0.047463175,4
3205054,2027,376,2596,2403,1120,442,6594,1388,2101,1145,431,5700,0.364422202,0.393691234,0.307400667,0.16985138,0.057021535,0.067030634,0.272666078,0.412731578,0.22492987,0.084667925,0.121025156,-0.048309376,-0.05507849,-0.017637291,0.393691234,1,0.086290567,0.307400667,2,0.16985138,3,0.067030634,5,0.057021535,4
3205055,824,80,451,904,262,81,1709,235,875,172,69,1588,0.528964307,0.263897016,0.482153306,0.153306027,0.046811001,0.047396138,0.172825625,0.643499668,0.126493649,0.050744545,0.091071391,-0.114535361,0.026812378,-0.003348407,0.482153306,2,0.21825629,0.263897016,1,0.153306027,3,0.047396138,5,0.046811001,4
3205056,1039,96,697,1135,431,108,2388,312,1055,248,57,1952,0.475293132,0.291876047,0.435092127,0.180485762,0.040201005,0.045226131,0.185274458,0.626488954,0.147269441,0.033848218,0.106601588,-0.151195822,0.033216321,0.011377912,0.435092127,2,0.14321608,0.291876047,1,0.180485762,3,0.045226131,5,0.040201005,4
3205058,739,64,360,803,258,55,1489,165,760,156,47,1385,0.539288113,0.241773002,0.496306246,0.173270651,0.042981867,0.036937542,0.1449995,0.667876484,0.137090436,0.041302888,0.096773502,-0.128588371,0.036180215,-0.004365346,0.496306246,2,0.254533244,0.241773002,1,0.173270651,3,0.042981867,4,0.036937542,5
