CO2_Pound,CO2_Dollar,Electricity_kWh,Electricity_Dollar,Runoff_Gallons,Runoff_Dollar,O3_Pound,NO2_Pound,SO2_Pound,PM25_Pound
27896.800000000003,648.8,5596.400000000001,641.03,40376.8,360.79999999999995,66.1,12.0,5.1000000000000005,3.9
12727.4,295.99999999999994,9928.0,1120.79,1488.0,13.3,71.0,2.5,5.300000000000001,3.0
2880.3,66.99,2252.1,254.24,273.9,2.45,14.0,0.5,1.1,0.7
29821.899999999998,693.58,10986.1,1282.11,24924.800000000003,222.73,87.3,8.6,7.6,3.7
21181.0,492.61,4229.8,519.39,26050.2,232.78,35.7,6.6,3.7,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24061.3,559.6,6481.9,773.63,11250.0,100.53,37.099999999999994,4.2,3.3,1.6
11521.2,267.96,9008.4,1016.96,1300.6999999999998,11.629999999999999,62.400000000000006,2.3,4.7,2.8000000000000003
2880.3,66.99,2252.1,254.24,363.7,3.25,17.7,0.6,1.3,0.8
11521.2,267.96,9008.4,1016.96,1598.0,14.280000000000001,72.8,2.6,5.3999999999999995,3.0
2880.3,66.99,2252.1,254.24,435.3,3.89,18.7,0.7,1.4,0.7
13344.7,310.36,2337.8,268.54,42608.0,380.74,25.2,5.6,2.1,0.8
2880.3,66.99,2252.1,254.24,394.2,3.52,18.6,0.7,1.4,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24061.3,559.6,6481.9,773.63,26278.0,234.82,47.400000000000006,7.0,4.6000000000000005,2.0
69137.8,1607.9500000000003,17069.4,2052.63,58050.5,518.74,124.6,20.2,12.0,6.0
2714.5,63.13,2127.9,240.22,163.8,1.46,8.3,0.3,0.6,0.4
2880.3,66.99,2252.1,254.24,348.5,3.11,17.1,0.6,1.3,0.8
515.4,11.99,401.0,45.27,359.2,3.21,17.4,0.6,1.3,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1179.6,10.55,55.2,1.9999999999999998,4.300000000000001,2.4000000000000004
14130.600000000002,328.65,11056.199999999999,1248.14,1389.0,12.420000000000002,67.2,2.5999999999999996,5.2,3.1
32702.2,760.5699999999999,13238.2,1536.35,16206.199999999999,144.82000000000002,73.7,6.9,6.4,3.4999999999999996
8640.900000000001,200.96999999999997,6756.299999999999,762.72,980.4000000000001,8.76,46.0,1.7000000000000002,3.5,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84724.0,1970.44,16919.2,2077.56,41394.899999999994,369.91,70.8,13.399999999999999,7.3,3.4000000000000004
105905.0,2463.05,21149.0,2596.95,51314.0,458.53999999999996,87.3,16.5,9.0,4.1000000000000005
42362.0,985.22,8459.6,1038.78,20058.3,179.24,34.3,6.5,3.5,1.6
11521.2,267.96,9008.4,1016.96,1345.4,12.02,67.9,2.5,5.1,3.1
3412.8,79.38,2669.2,301.32,772.7,6.9,39.8,1.5,3.0,1.9000000000000001
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.0,133.95999999999998,4503.6,508.42,423.29999999999995,3.79,21.7,0.8,1.6,1.0
7500.5,174.45,5842.1,659.5100000000001,1260.9,11.26,61.099999999999994,2.3,4.6,2.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16225.0,377.35,4589.9,522.78,18240.9,163.0,40.6,6.0,3.1,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26681.2,620.53,8539.8,1005.95,15093.7,134.87,52.5,6.6,4.8,2.6
63543.0,1477.83,12689.400000000001,1558.17,54712.100000000006,488.90999999999997,103.2,19.9,10.399999999999999,5.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640.900000000001,200.96999999999997,6756.299999999999,762.72,990.8,8.85,47.9,1.7,3.5,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1321.2,11.809999999999999,59.1,2.2,4.4,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,42406.0,378.94,72.1,13.7,7.300000000000001,3.4000000000000004
2879.9,66.98,2251.6,254.19,177.7,1.59,8.0,0.3,0.6,0.3
5284.0,122.88999999999999,4143.7,467.78,507.3,4.529999999999999,24.0,0.8,1.8,1.0
5284.0,122.88999999999999,4143.7,467.78,507.3,4.529999999999999,24.0,0.8,1.8,1.0
4807.4,111.8,3783.2,427.08,392.4,3.5,18.8,0.6,1.4,0.8
8109.6,188.61,6357.8,717.74,631.7,5.64,29.8,1.1,2.4,1.3
13597.0,316.23,10655.500000000002,1202.92,1023.5,9.139999999999999,47.099999999999994,1.8,3.8000000000000003,2.0
7828.200000000001,182.07,6143.4,693.54,490.5,4.38,21.6,0.8999999999999999,1.7999999999999998,0.8999999999999999
10714.400000000001,249.18,8401.2,948.4399999999999,668.2,5.959999999999999,29.6,1.2,2.4,1.2
13594.3,316.16,10652.8,1202.6299999999999,845.9,7.549999999999999,37.6,1.5,3.0,1.5
5922.800000000001,137.74,4648.700000000001,524.8000000000001,789.3,7.050000000000001,36.0,1.4,2.8,1.5
6405.1,148.96999999999997,5018.700000000001,566.57,1083.2,9.67,50.89999999999999,1.9,3.9,2.2
8369.2,194.65,6551.0,739.56,518.9,4.640000000000001,23.2,0.8999999999999999,1.7999999999999998,0.8999999999999999
5218.8,121.38,4095.6,462.36,327.0,2.92,14.4,0.6,1.2,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,788.0,7.04,37.2,1.2999999999999998,2.8,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,37649.6,336.44,69.30000000000001,13.3,7.0,3.5
63543.0,1477.83,12689.400000000001,1558.17,68979.2,616.4,107.99999999999999,20.3,11.100000000000001,4.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,16986.3,151.79,33.2,6.4,3.3,1.8
42362.0,985.22,8459.6,1038.78,31988.0,285.84000000000003,62.599999999999994,12.100000000000001,6.3,3.3
63543.0,1477.83,12689.400000000001,1558.17,63050.7,563.42,108.5,20.6,11.0,5.0
105905.0,2463.05,21149.0,2596.95,117273.3,1047.96,180.20000000000002,33.7,18.4,7.7
42362.0,985.22,8459.6,1038.78,37171.7,332.15999999999997,69.4,13.3,7.0,3.6
42362.0,985.22,8459.6,1038.78,43554.2,389.2,71.0,13.4,7.2,3.2
84724.0,1970.44,16919.2,2077.56,92837.90000000001,829.61,144.4,27.1,14.8,6.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,20144.2,180.01,35.9,6.8,3.6,1.7
21181.0,492.61,4229.8,519.39,20663.3,184.65,36.1,6.9,3.7,1.7
42362.0,985.22,8459.6,1038.78,50996.4,455.7,71.9,13.3,7.4,2.8
105905.0,2463.05,21149.0,2596.95,114456.9,1022.79,182.10000000000002,34.1,18.5,8.0
17281.8,401.94,13512.6,1525.44,2429.2,21.7,106.3,3.7,8.200000000000001,4.2
2880.3,66.99,2252.1,254.24,248.2,2.22,12.6,0.5,1.0,0.6
5760.6,133.98,4504.2,508.48,1028.6999999999998,9.2,41.0,1.4,3.1,1.6
19744.199999999997,459.19,3897.5,478.57,22674.800000000003,202.62,35.3,6.6,3.6,1.5
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1181.0,10.55,55.199999999999996,2.0,4.1,2.3
31335.2,728.77,6319.200000000001,775.95,10810.900000000001,96.61,17.4,3.2,1.8,0.7
83851.4,1950.15,16868.2,2071.29,30177.999999999996,269.68,49.4,9.2,5.1,2.0999999999999996
42362.0,985.22,8459.6,1038.78,12791.4,114.30000000000001,21.2,4.0,2.2,1.0
21181.0,492.61,4229.8,519.39,5407.5,48.32,8.7,1.6,0.9,0.4
114293.7,2658.15,23846.9,2868.88,181151.2,1618.76,199.8,36.9,19.2,8.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138607.2,3223.6200000000003,34387.2,4133.299999999999,106018.79999999999,947.38,271.6,40.699999999999996,25.6,13.4
148267.0,3448.2700000000004,29608.6,3635.7299999999996,148504.1,1327.04,251.1,47.599999999999994,25.4,11.799999999999999
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1064.6,9.51,53.8,1.9999999999999998,4.1,2.5
38462.8,894.55,17742.399999999998,2044.8300000000002,11988.8,107.13,109.60000000000001,6.7,8.799999999999999,5.3999999999999995
9516.1,221.31,7428.1,838.57,970.6,8.67,47.3,1.7,3.5,2.1
3921.9,91.21000000000001,3048.7,344.17,627.1,5.6,29.8,1.1,2.2,1.3
5594.2,130.1,4379.4,494.4,343.5,3.0700000000000003,17.5,0.6,1.2999999999999998,0.8
11354.8,264.08,8883.6,1002.8800000000001,735.1000000000001,6.57,37.5,1.4000000000000001,2.9000000000000004,1.7999999999999998
26941.6,626.59,8734.0,1027.87,22305.2,199.32,66.2,8.0,6.0,3.1
24060.7,559.58,6481.3,773.5699999999999,21892.600000000002,195.64000000000001,45.599999999999994,7.2,4.4,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640.900000000001,200.96999999999997,6756.299999999999,762.72,820.5,7.34,41.5,1.6,3.1,2.0
5760.6,133.98,4504.2,508.48,455.6,4.08,23.4,0.8,1.8,1.2
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1234.3,11.030000000000001,55.099999999999994,2.0,4.1,2.2
5760.6,133.98,4504.2,508.48,727.4,6.5,35.4,1.2,2.6,1.6
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1162.7,10.39,54.099999999999994,1.9,4.0,2.3
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1234.3,11.030000000000001,55.099999999999994,2.0,4.1,2.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20028.6,465.8,4006.3,491.94,14037.6,125.44,28.4,5.5,2.9,1.5
28305.9,658.32,5982.200000000001,684.59,57071.59999999999,509.99,51.3,10.9,4.1,2.5
48122.6,1119.2,12963.8,1547.2599999999998,48899.5,436.97,99.2,14.4,9.5,4.3
24061.3,559.6,6481.9,773.63,26383.5,235.76,52.2,7.199999999999999,5.0,2.2
2880.3,66.99,2252.1,254.24,243.6,2.18,12.5,0.5,0.9,0.6
2880.3,66.99,2252.1,254.24,348.5,3.11,17.1,0.6,1.3,0.8
20162.1,468.93,15764.7,1779.68,2358.8,21.080000000000002,114.29999999999998,4.1,8.5,5.099999999999999
5760.6,133.98,4504.2,508.48,464.5,4.15,22.700000000000003,0.8,1.7,1.0
11521.2,267.96,9008.4,1016.96,991.0,8.86,47.5,1.8,3.7,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84724.0,1970.44,16919.2,2077.56,40815.8,364.72,69.4,13.0,7.1,3.3
42362.0,985.22,8459.6,1038.78,21629.4,193.28,36.8,7.0,3.8,1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880.3,66.99,2252.1,254.24,464.3,4.15,19.4,0.7,1.5,0.7
23042.399999999998,535.92,18016.8,2033.92,2962.4999999999995,26.48,143.6,5.300000000000001,10.8,6.299999999999999
2880.3,66.99,2252.1,254.24,322.0,2.88,18.4,0.7,1.4,1.0
5760.6,133.98,4504.2,508.48,676.2,6.04,38.4,1.4,2.8,2.0
2880.3,66.99,2252.1,254.24,262.5,2.35,13.3,0.5,1.0,0.6
5760.6,133.98,4504.2,508.48,517.0,4.62,26.1,1.0,2.0,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13344.7,310.36,2337.8,268.54,12671.6,113.23,16.0,4.1,1.2,1.2
2880.3,66.99,2252.1,254.24,363.7,3.25,17.7,0.6,1.3,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,37725.8,337.12,70.0,13.5,7.1,3.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24061.3,559.6,6481.9,773.63,19553.1,174.73,53.900000000000006,7.5,5.0,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,878.0,7.84,39.6,1.4,3.0,1.6
2880.3,66.99,2252.1,254.24,608.8,5.44,22.6,0.8,1.8,0.8
2880.3,66.99,2252.1,254.24,608.7,5.44,22.6,0.8,1.8,0.8
47870.399999999994,1113.33,8905.400000000001,1056.47,127300.8,1137.56,82.60000000000001,16.3,7.7,2.6
42362.0,985.22,8459.6,1038.78,40807.5,364.65999999999997,72.0,13.7,7.300000000000001,3.4
42362.0,985.22,8459.6,1038.78,35975.1,321.47,67.6,13.0,6.800000000000001,3.4
45241.9,1052.2,10711.2,1292.9699999999998,40407.5,361.08000000000004,76.0,13.2,7.5,3.5
8243.400000000001,191.7,6458.400000000001,729.12,511.79999999999995,4.5600000000000005,22.799999999999997,0.8999999999999999,1.7999999999999998,0.8999999999999999
2747.8,63.9,2152.8,243.04,170.6,1.52,7.6,0.3,0.6,0.3
5760.6,133.98,4504.2,508.48,666.8,5.949999999999999,33.0,1.2,2.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880.3,66.99,2252.1,254.24,592.5,5.29,22.4,0.8,1.7,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,39088.7,349.29999999999995,67.3,12.8,6.800000000000001,3.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,20144.2,180.01,35.9,6.8,3.6,1.7
42362.0,985.22,8459.6,1038.78,38326.2,342.48,64.0,12.100000000000001,6.5,2.9
63543.0,1477.83,12689.400000000001,1558.17,58402.2,521.88,105.89999999999999,20.3,10.7,5.3
42362.0,985.22,8459.6,1038.78,41385.0,369.82,71.3,13.600000000000001,7.2,3.4000000000000004
21181.0,492.61,4229.8,519.39,13380.0,119.56,27.8,5.4,2.8,1.5
21181.0,492.61,4229.8,519.39,22243.2,198.76,36.5,6.9,3.7,1.6
63543.0,1477.83,12689.400000000001,1558.17,56830.399999999994,507.84000000000003,105.1,20.2,10.7,5.4
84724.0,1970.44,16919.2,2077.56,81152.8,725.18,142.9,27.299999999999997,14.5,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,21712.9,194.03,36.4,6.9,3.7,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,46111.8,412.06,72.69999999999999,13.600000000000001,7.4,3.2
2880.3,66.99,2252.1,254.24,435.3,3.89,18.7,0.7,1.4,0.7
2880.3,66.99,2252.1,254.24,271.4,2.43,13.6,0.5,1.0,0.6
5760.6,133.98,4504.2,508.48,742.6,6.63,35.4,1.2999999999999998,2.7,1.5
5760.6,133.98,4504.2,508.48,666.8,5.949999999999999,33.0,1.2,2.5,1.5
73322.4,1705.27,20587.0,2438.72,26565.9,237.4,125.5,13.100000000000001,11.5,5.6
5760.6,133.98,4504.2,508.48,849.8,7.59,36.7,1.2999999999999998,2.8,1.4
10154.2,236.16,2089.4,256.56,4893.3,43.73,7.7,1.4,0.8,0.3
40380.7,939.15,8223.5,1009.77,18030.3,161.12,27.8,5.300000000000001,2.8999999999999995,1.2
20229.7,470.49,4134.1,507.63,9272.3,82.86,14.4,2.7,1.5,0.6
31335.2,728.77,6319.200000000001,775.95,27670.3,247.26999999999998,44.2,8.3,4.5,1.9000000000000001
21181.0,492.61,4229.8,519.39,24946.2,222.92,36.2,6.7,3.7,1.4
42362.0,985.22,8459.6,1038.78,43440.3,388.19,72.6,13.8,7.4,3.3
29569.7,687.71,6927.7,791.3199999999999,102733.6,918.03,64.6,10.3,5.4,2.0
17281.8,401.94,13512.6,1525.44,1673.3000000000002,14.970000000000002,83.8,3.1,6.199999999999999,3.8000000000000003
2880.3,66.99,2252.1,254.24,243.5,2.18,12.4,0.5,0.9,0.6
69303.6,1611.8100000000002,17193.6,2066.6499999999996,63403.200000000004,566.5799999999999,145.1,21.8,13.799999999999999,6.7
217570.0,5060.0599999999995,46801.600000000006,5702.320000000001,206041.60000000003,1841.19,372.8,66.6,37.2,17.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880.3,66.99,2252.1,254.24,237.8,2.13,12.6,0.5,0.9,0.6
14401.5,334.95,11260.5,1271.2,1736.3999999999999,15.510000000000002,90.00000000000001,3.3,6.799999999999999,4.300000000000001
14235.100000000002,331.06999999999994,11135.699999999999,1257.1200000000001,1068.4,9.55,54.0,2.0,4.2,2.6
11520.0,267.91999999999996,9007.2,1016.84,1024.7,9.16,49.49999999999999,1.7000000000000002,3.7,2.1
6636.4,154.34,5176.6,584.39,790.9000000000001,7.06,38.1,1.4,2.8,1.7000000000000002
2880.3,66.99,2252.1,254.24,318.3,2.84,15.9,0.6,1.2,0.7
24061.3,559.6,6481.9,773.63,21519.5,192.29999999999998,52.8,7.5,5.0,2.5
3233.0,75.2,2613.2,295.02,302.2,2.7,12.2,0.4,1.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,561.9,5.02,28.4,1.1,2.1,1.2999999999999998
11521.2,267.96,9008.4,1016.96,1426.0,12.73,68.5,2.5,5.2,3.0
5760.6,133.98,4504.2,508.48,870.6,7.78,37.4,1.4,2.8,1.4
11521.2,267.96,9008.4,1016.96,1526.4,13.64,71.8,2.5,5.3,3.0999999999999996
2880.3,66.99,2252.1,254.24,363.7,3.25,17.7,0.6,1.3,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1234.3,11.030000000000001,55.099999999999994,2.0,4.1,2.2
21181.0,492.61,4229.8,519.39,9419.4,84.17,16.2,3.1,1.7,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51002.899999999994,1186.19,15215.900000000001,1801.5,47563.399999999994,425.02,116.8,15.2,10.8,5.1
2880.3,66.99,2252.1,254.24,259.0,2.31,13.3,0.5,1.0,0.6
69303.6,1611.81,17193.600000000002,2066.65,63657.600000000006,568.8499999999999,134.39999999999998,21.299999999999997,13.0,6.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880.3,66.99,2252.1,254.24,439.0,3.92,19.8,0.7,1.5,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1045.9,9.34,50.9,1.9,3.8,2.2
2880.3,66.99,2252.1,254.24,379.0,3.39,18.2,0.7,1.4,0.8
25922.699999999997,602.91,20268.899999999998,2288.16,3337.8000000000006,29.83,157.20000000000002,5.699999999999999,12.0,6.7
14401.5,334.95,11260.5,1271.2,1269.1999999999998,11.350000000000001,62.7,2.1999999999999997,4.8,2.8999999999999995
11520.8,267.95,9007.9,1016.9100000000001,1287.1999999999998,11.510000000000002,55.1,2.0,4.2,2.2
42362.0,985.22,8459.6,1038.78,21984.0,196.44,37.4,7.0,3.8,1.8
21181.0,492.61,4229.8,519.39,10814.7,96.64,18.4,3.5,1.9,0.9
63543.0,1477.83,12689.400000000001,1558.17,28893.4,258.18,49.0,9.2,5.0,2.3
32702.2,760.5699999999999,13238.2,1536.35,23637.4,211.20999999999998,104.9,9.3,8.8,4.699999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640.900000000001,200.96999999999997,6756.299999999999,762.72,807.5,7.210000000000001,40.7,1.5,3.0,1.7999999999999998
17281.8,401.94,13512.6,1525.44,2153.4,19.24,103.8,3.8,7.799999999999999,4.6
25268.7,587.6800000000001,7402.700000000001,877.58,10156.599999999999,90.76,51.400000000000006,4.4,4.3,2.3000000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25922.699999999997,602.91,20268.899999999998,2288.16,2310.6,20.65,116.60000000000001,4.4,8.9,5.499999999999999
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13344.7,310.36,2337.8,268.54,12671.6,113.23,16.0,4.1,1.2,1.2
2880.3,66.99,2252.1,254.24,237.8,2.13,12.6,0.5,0.9,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500.2,127.92,4310.0,486.56,468.2,4.18,22.6,0.8,1.8,1.0
21181.0,492.61,4229.8,519.39,19117.8,170.84,35.2,6.8,3.6,1.8
24061.3,559.6,6481.9,773.63,19651.6,175.61,61.7,7.8,5.6,3.0
5760.6,133.98,4504.2,508.48,792.0999999999999,7.08,36.4,1.2999999999999998,2.7,1.6
